t,x_f,y_f,theta_f,vx_f,vy_f,omega_f,raw_t,raw_x,raw_y,raw_theta
1766202438.042673,-0.12841965438330455,2.4269708550660427,1.7242447114132737,-0.003262446090944074,0.34129178201568056,0.2504695971718635,1766202438.0360405,-0.1256537288427353,2.4272236824035645,1.7643874814072864
1766202438.052654,-0.12796317886853947,2.4301111889842515,1.7305445739553074,-0.00048264809747287224,0.3397793757776522,0.2643421316487222,1766202438.0460188,-0.1254386007785797,2.4287376403808594,1.7714629980986272
1766202438.062643,-0.12775841655084347,2.431842926336471,1.7375707595135443,0.0007107858321169498,0.33031539250719993,0.280351874862822,1766202438.0560176,-0.12666922807693481,2.423205614089966,1.785015456838556
1766202438.072672,-0.12751330377276854,2.433568849257119,1.7447263040091707,0.0020683355341985805,0.32125985221081776,0.29620677403763246,1766202438.0660143,-0.1262710988521576,2.4252827167510986,1.7918883474336142
1766202438.082684,-0.12722745397342927,2.435446695077378,1.752298591973144,0.0035835330551025487,0.31363290982055547,0.31303896121133085,1766202438.076024,-0.12583810091018677,2.428453207015991,1.8025428416447384
1766202438.092796,-0.12722374470601244,2.437780726406102,1.760013639395103,0.0033991194757196355,0.3089929239764194,0.3297519288708509,1766202438.0860226,-0.12739297747612,2.4335227012634277,1.810041360230156
1766202438.102678,-0.12719133382502612,2.439860876005464,1.767499802013723,0.0033905870767149218,0.30325317688018755,0.34508793828251433,1766202438.0959942,-0.1271991729736328,2.4345874786376953,1.8135355570269043
1766202438.112629,-0.12715741747766773,2.4428943447977085,1.77095174768542,0.0033905870767149218,0.30325317688018755,0.34508793828251433,1766202438.0959942,-0.1271991729736328,2.4345874786376953,1.8135355570269043
1766202438.122639,-0.12712351163923574,2.4459268736744626,1.7744026237772301,0.0033905870767149218,0.30325317688018755,0.34508793828251433,1766202438.0959942,-0.1271991729736328,2.4345874786376953,1.8135355570269043
1766202438.132594,-0.12708972139899405,2.4489490634808266,1.777841734490285,0.0033905870767149218,0.30325317688018755,0.34508793828251433,1766202438.0959942,-0.1271991729736328,2.4345874786376953,1.8135355570269043
1766202438.142626,-0.12705571047129816,2.451990991512481,1.7813033063809636,0.0033905870767149218,0.30325317688018755,0.34508793828251433,1766202438.0959942,-0.1271991729736328,2.4345874786376953,1.8135355570269043
1766202438.152624,-0.1270218110998978,2.4550229419797027,1.7847535242697663,0.0033905870767149218,0.30325317688018755,0.34508793828251433,1766202438.0959942,-0.1271991729736328,2.4345874786376953,1.8135355570269043
1766202438.162623,-0.12698790849498162,2.458055181651691,1.7882040712600729,0.0033905870767149218,0.30325317688018755,0.34508793828251433,1766202438.0959942,-0.1271991729736328,2.4345874786376953,1.8135355570269043
1766202438.172631,-0.12695399295600218,2.4610885781427436,1.7916559346563938,0.0033905870767149218,0.30325317688018755,0.34508793828251433,1766202438.0959942,-0.1271991729736328,2.4345874786376953,1.8135355570269043
